1.877494107220487596e+00 9.599841440796841319e-01 1.683444617615835170e+01 -2.672666861098997426e+00 -1.355995304569241222e+00 -1.458149628738474535e+00
1.887494107220487383e+00 9.599841440796841319e-01 1.683444617615835170e+01 -2.672666861098997426e+00 -1.355995304569241222e+00 -1.458149628738474535e+00
1.882494107220487489e+00 9.549841440796841274e-01 1.683444617615835170e+01 -2.672666861098997426e+00 -1.355995304569241222e+00 -1.458149628738474535e+00
1.882494107220487489e+00 9.649841440796841363e-01 1.683444617615835170e+01 -2.672666861098997426e+00 -1.355995304569241222e+00 -1.458149628738474535e+00
1.882494107220487489e+00 9.599841440796841319e-01 1.682944617615835270e+01 -2.672666861098997426e+00 -1.355995304569241222e+00 -1.458149628738474535e+00
1.882494107220487489e+00 9.599841440796841319e-01 1.683944617615835071e+01 -2.672666861098997426e+00 -1.355995304569241222e+00 -1.458149628738474535e+00
1.882494107220487489e+00 9.599841440796841319e-01 1.683444617615835170e+01 -2.677666861098997320e+00 -1.355995304569241222e+00 -1.458149628738474535e+00
1.882494107220487489e+00 9.599841440796841319e-01 1.683444617615835170e+01 -2.667666861098997533e+00 -1.355995304569241222e+00 -1.458149628738474535e+00
1.882494107220487489e+00 9.599841440796841319e-01 1.683444617615835170e+01 -2.672666861098997426e+00 -1.360995304569241116e+00 -1.458149628738474535e+00
1.882494107220487489e+00 9.599841440796841319e-01 1.683444617615835170e+01 -2.672666861098997426e+00 -1.350995304569241329e+00 -1.458149628738474535e+00
1.882494107220487489e+00 9.599841440796841319e-01 1.683444617615835170e+01 -2.672666861098997426e+00 -1.355995304569241222e+00 -1.463149628738474428e+00
1.882494107220487489e+00 9.599841440796841319e-01 1.683444617615835170e+01 -2.672666861098997426e+00 -1.355995304569241222e+00 -1.453149628738474641e+00
4.826083136697923992e-01 2.928933209082340006e-01 1.559575467239807622e+01 -1.288174384182438015e+00 -9.237580151953646013e-01 -1.318628447071468202e+00
4.926083136697924081e-01 2.928933209082340006e-01 1.559575467239807622e+01 -1.288174384182438015e+00 -9.237580151953646013e-01 -1.318628447071468202e+00
4.876083136697924036e-01 2.878933209082339961e-01 1.559575467239807622e+01 -1.288174384182438015e+00 -9.237580151953646013e-01 -1.318628447071468202e+00
4.876083136697924036e-01 2.978933209082340050e-01 1.559575467239807622e+01 -1.288174384182438015e+00 -9.237580151953646013e-01 -1.318628447071468202e+00
4.876083136697924036e-01 2.928933209082340006e-01 1.559075467239807544e+01 -1.288174384182438015e+00 -9.237580151953646013e-01 -1.318628447071468202e+00
4.876083136697924036e-01 2.928933209082340006e-01 1.560075467239807701e+01 -1.288174384182438015e+00 -9.237580151953646013e-01 -1.318628447071468202e+00
4.876083136697924036e-01 2.928933209082340006e-01 1.559575467239807622e+01 -1.293174384182437908e+00 -9.237580151953646013e-01 -1.318628447071468202e+00
4.876083136697924036e-01 2.928933209082340006e-01 1.559575467239807622e+01 -1.283174384182438121e+00 -9.237580151953646013e-01 -1.318628447071468202e+00
4.876083136697924036e-01 2.928933209082340006e-01 1.559575467239807622e+01 -1.288174384182438015e+00 -9.287580151953646057e-01 -1.318628447071468202e+00
4.876083136697924036e-01 2.928933209082340006e-01 1.559575467239807622e+01 -1.288174384182438015e+00 -9.187580151953645968e-01 -1.318628447071468202e+00
4.876083136697924036e-01 2.928933209082340006e-01 1.559575467239807622e+01 -1.288174384182438015e+00 -9.237580151953646013e-01 -1.323628447071468095e+00
4.876083136697924036e-01 2.928933209082340006e-01 1.559575467239807622e+01 -1.288174384182438015e+00 -9.237580151953646013e-01 -1.313628447071468308e+00
2.195638890039232294e+00 1.355375345332231252e+00 1.564782933168485890e+01 -1.575592316738403609e+00 2.399376224455744278e-01 -2.415555543897990667e-03
2.205638890039232081e+00 1.355375345332231252e+00 1.564782933168485890e+01 -1.575592316738403609e+00 2.399376224455744278e-01 -2.415555543897990667e-03
2.200638890039232187e+00 1.350375345332231358e+00 1.564782933168485890e+01 -1.575592316738403609e+00 2.399376224455744278e-01 -2.415555543897990667e-03
2.200638890039232187e+00 1.360375345332231145e+00 1.564782933168485890e+01 -1.575592316738403609e+00 2.399376224455744278e-01 -2.415555543897990667e-03
2.200638890039232187e+00 1.355375345332231252e+00 1.564282933168485812e+01 -1.575592316738403609e+00 2.399376224455744278e-01 -2.415555543897990667e-03
2.200638890039232187e+00 1.355375345332231252e+00 1.565282933168485968e+01 -1.575592316738403609e+00 2.399376224455744278e-01 -2.415555543897990667e-03
2.200638890039232187e+00 1.355375345332231252e+00 1.564782933168485890e+01 -1.580592316738403502e+00 2.399376224455744278e-01 -2.415555543897990667e-03
2.200638890039232187e+00 1.355375345332231252e+00 1.564782933168485890e+01 -1.570592316738403715e+00 2.399376224455744278e-01 -2.415555543897990667e-03
2.200638890039232187e+00 1.355375345332231252e+00 1.564782933168485890e+01 -1.575592316738403609e+00 2.349376224455744233e-01 -2.415555543897990667e-03
2.200638890039232187e+00 1.355375345332231252e+00 1.564782933168485890e+01 -1.575592316738403609e+00 2.449376224455744322e-01 -2.415555543897990667e-03
2.200638890039232187e+00 1.355375345332231252e+00 1.564782933168485890e+01 -1.575592316738403609e+00 2.399376224455744278e-01 -7.415555543897990771e-03
2.200638890039232187e+00 1.355375345332231252e+00 1.564782933168485890e+01 -1.575592316738403609e+00 2.399376224455744278e-01 2.584444456102009437e-03
2.947572396992891086e+00 2.248380346896236226e+00 1.685609236804604194e+01 -2.737347902018691936e+00 -1.429941637926136488e+00 -2.133655274784743039e+00
2.957572396992890873e+00 2.248380346896236226e+00 1.685609236804604194e+01 -2.737347902018691936e+00 -1.429941637926136488e+00 -2.133655274784743039e+00
2.952572396992890980e+00 2.243380346896236333e+00 1.685609236804604194e+01 -2.737347902018691936e+00 -1.429941637926136488e+00 -2.133655274784743039e+00
2.952572396992890980e+00 2.253380346896236119e+00 1.685609236804604194e+01 -2.737347902018691936e+00 -1.429941637926136488e+00 -2.133655274784743039e+00
2.952572396992890980e+00 2.248380346896236226e+00 1.685109236804604294e+01 -2.737347902018691936e+00 -1.429941637926136488e+00 -2.133655274784743039e+00
2.952572396992890980e+00 2.248380346896236226e+00 1.686109236804604095e+01 -2.737347902018691936e+00 -1.429941637926136488e+00 -2.133655274784743039e+00
2.952572396992890980e+00 2.248380346896236226e+00 1.685609236804604194e+01 -2.742347902018691830e+00 -1.429941637926136488e+00 -2.133655274784743039e+00
2.952572396992890980e+00 2.248380346896236226e+00 1.685609236804604194e+01 -2.732347902018692043e+00 -1.429941637926136488e+00 -2.133655274784743039e+00
2.952572396992890980e+00 2.248380346896236226e+00 1.685609236804604194e+01 -2.737347902018691936e+00 -1.434941637926136382e+00 -2.133655274784743039e+00
2.952572396992890980e+00 2.248380346896236226e+00 1.685609236804604194e+01 -2.737347902018691936e+00 -1.424941637926136595e+00 -2.133655274784743039e+00
2.952572396992890980e+00 2.248380346896236226e+00 1.685609236804604194e+01 -2.737347902018691936e+00 -1.429941637926136488e+00 -2.138655274784742932e+00
2.952572396992890980e+00 2.248380346896236226e+00 1.685609236804604194e+01 -2.737347902018691936e+00 -1.429941637926136488e+00 -2.128655274784743145e+00
1.869754319257850961e+00 6.042303824280333968e-01 1.762705952461665149e+01 -9.356949733818988035e-02 6.013978989840038786e-02 4.430722583191083752e-02
1.879754319257850748e+00 6.042303824280333968e-01 1.762705952461665149e+01 -9.356949733818988035e-02 6.013978989840038786e-02 4.430722583191083752e-02
1.874754319257850854e+00 5.992303824280333924e-01 1.762705952461665149e+01 -9.356949733818988035e-02 6.013978989840038786e-02 4.430722583191083752e-02
1.874754319257850854e+00 6.092303824280334013e-01 1.762705952461665149e+01 -9.356949733818988035e-02 6.013978989840038786e-02 4.430722583191083752e-02
1.874754319257850854e+00 6.042303824280333968e-01 1.762205952461665248e+01 -9.356949733818988035e-02 6.013978989840038786e-02 4.430722583191083752e-02
1.874754319257850854e+00 6.042303824280333968e-01 1.763205952461665049e+01 -9.356949733818988035e-02 6.013978989840038786e-02 4.430722583191083752e-02
1.874754319257850854e+00 6.042303824280333968e-01 1.762705952461665149e+01 -9.856949733818988479e-02 6.013978989840038786e-02 4.430722583191083752e-02
